.9090E+00	-.2407E-01	.3246E+00	-.1532E+00	.1726E+00	-.1221E+00	.1771E+00	-.9489E-01
-.2407E-01	.7089E+00	-.1884E+00	.5867E+00	-.6005E-01	.3782E+00	-.1437E-01	.4160E+00
.3246E+00	-.1884E+00	.5117E+00	-.1378E+00	.1287E+00	-.1481E+00	.2516E+00	-.1158E+00
-.1532E+00	.5867E+00	-.1378E+00	.5996E+00	-.8095E-01	.3521E+00	-.2988E-01	.3875E+00
.1726E+00	-.6005E-01	.1287E+00	-.8095E-01	.9370E+00	.9559E-01	.3316E+00	-.6852E-01
-.1221E+00	.3782E+00	-.1481E+00	.3521E+00	.9559E-01	.6793E+00	-.4975E-01	.5573E+00
.1771E+00	-.1437E-01	.2516E+00	-.2988E-01	.3316E+00	-.4975E-01	.9501E+00	.8399E-01
-.9489E-01	.4160E+00	-.1158E+00	.3875E+00	-.6852E-01	.5573E+00	.8399E-01	.6859E+00
