.7854E+00	-.8189E-01	.3722E+00	-.1805E+00	.3519E+00	.1799E-02	.2820E+00	-.1630E+00
-.8189E-01	.1059E+01	-.3147E+00	.9920E+00	-.6980E-01	.4313E+00	-.7765E-01	.6512E+00
.3722E+00	-.3147E+00	.6873E+00	-.2444E+00	.3205E+00	-.2848E-01	.2761E+00	-.2253E+00
-.1805E+00	.9920E+00	-.2444E+00	.1006E+01	-.1195E+00	.4115E+00	-.8120E-01	.6467E+00
.3519E+00	-.6980E-01	.3205E+00	-.1195E+00	.9652E+00	-.1863E+00	.1743E+00	-.1100E+00
.1799E-02	.4313E+00	-.2848E-01	.4115E+00	-.1863E+00	.1336E+01	.1049E-02	.2748E+00
.2820E+00	-.7765E-01	.2761E+00	-.8120E-01	.1743E+00	.1049E-02	.1113E+01	-.8620E-01
-.1630E+00	.6512E+00	-.2253E+00	.6467E+00	-.1100E+00	.2748E+00	-.8620E-01	.1772E+01
