0.482900000000000	0	0	0	0	0	0	0	0	0
0.0827000000000000	0.391500000000000	0	0	0	0	0	0	0	0
0.215500000000000	-0.0881300000000000	0.469600000000000	0	0	0	0	0	0	0
0.0831500000000000	0.0904400000000000	0.0280000000000000	0.343500000000000	0	0	0	0	0	0
0.107600000000000	0.166300000000000	0.0322600000000000	0.128000000000000	1.13600000000000	0	0	0	0	0
-0.130000000000000	0.192200000000000	-0.187700000000000	0.0515600000000000	0.226600000000000	0.433500000000000	0	0	0	0
0.196700000000000	-0.0657200000000000	0.235000000000000	0.0591000000000000	0.0444000000000000	-0.160100000000000	0.361200000000000	0	0	0
0.0494600000000000	0.125600000000000	0.000852000000000000	0.100000000000000	0.144000000000000	0.101200000000000	0.0662700000000000	0.309400000000000	0	0
0.159900000000000	0.0968300000000000	0.106800000000000	0.113800000000000	0.221100000000000	0.00928800000000000	0.108100000000000	0.112300000000000	0.748700000000000	0
-0.100100000000000	0.210500000000000	-0.171000000000000	0.0715200000000000	0.155800000000000	0.274300000000000	-0.142300000000000	0.122200000000000	0.198700000000000	0.473500000000000
